"Id","Yard number","Yard name","Sale Date M/D/CY","Day of Week","Sale time (HHMM)","Time Zone","Item#","Lot number","Vehicle Type","Year","Make","Model Group","Model Detail","Body Style","Color","Damage Description","Secondary Damage","Sale Title State","Sale Title Type","Has Keys-Yes or No","Lot Cond. Code","VIN","Odometer","Odometer Brand","Est. Retail Value","Repair cost","Engine","Drive","Transmission","Fuel Type","Cylinders","Runs/Drives","Sale Status","High Bid =non-vix,Sealed=Vix","Special Note","Location city","Location state","Location ZIP","Location country","Currency Code","Image Thumbnail","Create Date/Time","Grid/Row","Make-an-Offer Eligible","Buy-It-Now Price","Image URL","Trim","Last Updated Time"
203,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28875220,"V",2006,"DODGE","STRATUS","STRATUS SX","SEDAN 4D","GOLD","FRONT END","NORMAL WEAR","CA","CQ","YES","D","1B3EL46X66N155528",181245.0,"E",0.0,0.0,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","On Approval","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/83ca9a73-54ba-4bf7-a0de-1b070830884b.JPG","2020-02-18-07.08.43.000473"," B090","N",0.0,"http://inventory.copart.io/v1/lotImages/28875220?country=us&brand=cprt&yardNumber=1","SXT","2020-02-14T19:05:18Z"
204,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28926470,"V",1998,"MERCEDES-BENZ","CLK 320","CLK 320","COUPE","WHITE","FRONT END","","CA","SC","YES","D","WDBLJ65G7WF041443",49288.0,"A",5360.0,0.0,"3.2L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","200.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/45b84331-2ffc-4af4-864d-57ee084f7f0d.JPG","2020-02-18-07.08.43.000473"," A090","N",0.0,"http://inventory.copart.io/v1/lotImages/28926470?country=us&brand=cprt&yardNumber=1","320","2020-02-13T20:03:12Z"
205,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28943240,"V",2010,"BMW","3 SERIES","328 I","COUPE","BURGUNDY","REAR END","","CA","SC","YES","D","WBAWB3C56AP138905",174618.0,"A",8523.0,5954.47,"3.0L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/917966f3-1f05-4160-8057-6fef88d0ce0b.JPG","2020-02-18-07.08.43.000473"," A060","N",0.0,"http://inventory.copart.io/v1/lotImages/28943240?country=us&brand=cprt&yardNumber=1","I","2020-02-13T15:02:58Z"
206,1,"CA - VALLEJO",0,"",1200,"PST",0,28976650,"V",2004,"TOYOTA","CAMRY","CAMRY LE","SEDAN 4D","SILVER","FRONT END","","CA","SC","YES","D","4T1BE32K54U827724",197274.0,"A",3376.0,7282.0,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/788f2f94-d472-4522-9a04-d407e47d072e.JPG","2020-02-18-07.08.43.000474"," B010","N",0.0,"http://inventory.copart.io/v1/lotImages/28976650?country=us&brand=cprt&yardNumber=1","LE","2020-02-11T22:42:48Z"
207,1,"CA - VALLEJO",0,"",1200,"PST",0,28993920,"V",2011,"LEXUS","RX 350","RX 350","4DR SPOR","BLACK","REAR END","","CA","SC","YES","D","JTJZK1BA6B2002918",68633.0,"A",14996.0,0.0,"3.5L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","125.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/81a995bc-5fb8-43b0-8f96-94fb6d04d1fb.JPG","2020-02-18-07.08.43.000474","SF007","N",0.0,"http://inventory.copart.io/v1/lotImages/28993920?country=us&brand=cprt&yardNumber=1","350","2020-02-14T17:07:34Z"
208,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28996060,"V",2010,"HONDA","CIVIC LX","CIVIC LX","SEDAN 4D","BLUE","SIDE","","CA","SC","YES","D","19XFA1F50AE033931",85324.0,"A",8105.0,0.0,"1.8L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","100.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/d754ec90-7f77-40fc-806a-afc726a2c661.JPG","2020-02-18-07.08.43.000474"," A080","N",0.0,"http://inventory.copart.io/v1/lotImages/28996060?country=us&brand=cprt&yardNumber=1","LX","2020-02-13T22:49:12Z"
209,1,"CA - VALLEJO",0,"",1200,"PST",0,29001810,"V",2007,"TOYOTA","PRIUS","PRIUS","HATCHBAC","GRAY","FRONT END","","CA","SC","NO","E","JTDKB20U077650515",200762.0,"A",4955.0,7750.54,"1.5L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/c7627a12-6e02-45c9-a767-04ed6dcca5fb.JPG","2020-02-18-07.08.43.000474"," A060","N",0.0,"http://inventory.copart.io/v1/lotImages/29001810?country=us&brand=cprt&yardNumber=1","","2020-02-13T20:47:24Z"
210,1,"CA - VALLEJO",0,"",1200,"PST",0,29038300,"V",2007,"CHEVROLET","COBALT","COBALT LS","COUPE","WHITE","FRONT END","","CA","SC","YES","S","1G1AK18F377184924",143551.0,"A",4142.0,4142.0,"2.2L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Vehicle Starts","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/695d9e0a-2713-4a09-bcb3-918f40d6b7bf.JPG","2020-02-18-07.08.43.000474"," B090","N",0.0,"http://inventory.copart.io/v1/lotImages/29038300?country=us&brand=cprt&yardNumber=1","LS","2020-02-14T21:38:15Z"
211,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29052430,"V",1997,"CHEVROLET","ASTRO","ASTRO","EXTENDED","WHITE","NORMAL WEAR","","CA","CQ","NO","E","1GCDM19W9VB232157",0.0,"E",0.0,0.0,"4.3L  6","Rear-wheel drive","AUTOMATIC","GAS","6","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/755444bc-857c-432d-9416-7cbdb9e1ceae.JPG","2020-02-18-07.08.43.000475"," E040","Y",325.0,"http://inventory.copart.io/v1/lotImages/29052430?country=us&brand=cprt&yardNumber=1","","2020-02-17T22:09:16Z"
212,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29055000,"V",2009,"HONDA","CIVIC EXL","CIVIC EXL","SEDAN 4D","BLUE","FRONT END","","CA","SC","YES","D","19XFA16929E002615",68595.0,"A",8441.0,10927.19,"1.8L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","325.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/c093a6ca-c6da-48f1-9534-b494cbaa1994.JPG","2020-02-18-07.08.43.000475"," A070","N",0.0,"http://inventory.copart.io/v1/lotImages/29055000?country=us&brand=cprt&yardNumber=1","EXL","2020-02-12T15:02:40Z"
213,1,"CA - VALLEJO",0,"",1200,"PST",0,29064740,"V",2010,"TOYOTA","CAMRY BASE","CAMRY BASE","SEDAN 4D","CHARCOAL","REAR END","MINOR DENT/SCRATCHES","CA","SC","YES","E","4T1BF3EK3AU008540",185661.0,"A",6038.81,0.0,"2.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/83043e45-cad1-4e75-9a16-ae84e89e5d39.JPG","2020-02-18-07.08.43.000475"," B080","N",0.0,"http://inventory.copart.io/v1/lotImages/29064740?country=us&brand=cprt&yardNumber=1","BASE","2020-02-14T21:38:15Z"
214,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29066650,"V",2010,"CHEVROLET","MALIBU","MALIBU LS","SEDAN 4D","CHARCOAL","FRONT END","","CA","SC","YES","D","1G1ZA5EB1A4123112",208393.0,"A",3251.0,2702.0,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/e1159a74-abb4-4b7e-8bb8-95a99caf9919.JPG","2020-02-18-07.08.43.000475"," A060","N",0.0,"http://inventory.copart.io/v1/lotImages/29066650?country=us&brand=cprt&yardNumber=1","LS","2020-02-14T20:51:35Z"
215,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29090610,"V",2006,"MASERATI","ALL MODELS","QUATTROPOR","SEDAN 4D","BLUE","REAR END","","CA","SC","YES","D","ZAMCE39A760022240",115604.0,"A",11448.0,0.0,"4.2L  8","Rear-wheel drive","AUTOMATIC","GAS","8","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/2cbde223-bed2-4394-ba6e-955ab47802d7.JPG","2020-02-18-07.08.43.000475"," SHOP","N",0.0,"http://inventory.copart.io/v1/lotImages/29090610?country=us&brand=cprt&yardNumber=1","M139","2020-02-17T18:35:39Z"
216,1,"CA - VALLEJO",0,"",1200,"PST",0,29090800,"K",2017,"MITSUBISHI","FE FEC72S","FE FEC72S","","WHITE","FRONT END","BIOHAZARD/CHEMICAL","CA","SC","NO","E","JL6BNG1A9HK001827",0.0,"N",41589.0,20062.0,"3.0L  4","Rear-wheel drive","AUTOMATIC","DIESEL","4","DEFAULT","Pure Sale","0.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/248bd5e5-765f-4d7f-b955-1dae7e8e6ec3.JPG","2020-02-18-07.08.43.000476","AA070","N",0.0,"http://inventory.copart.io/v1/lotImages/29090800?country=us&brand=cprt&yardNumber=1","FEC72S","2020-02-15T00:04:05Z"
217,1,"CA - VALLEJO",0,"",1200,"PST",0,29108370,"V",2006,"SUBARU","LEGACY","LEGACY OUT","STATION","WHITE","FRONT END","REAR END","CA","SC","YES","D","4S4BP61CX67310037",142243.0,"A",5688.0,0.0,"2.5L  4","All wheel drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/20117867-6ac2-47e2-9398-0d02708e12ee.JPG","2020-02-18-07.08.43.000476"," C010","N",0.0,"http://inventory.copart.io/v1/lotImages/29108370?country=us&brand=cprt&yardNumber=1","OUTBACK 2.5I","2020-02-11T22:42:48Z"
218,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29110340,"V",2003,"LEXUS","ES300","ES 300","SEDAN 4D","TAN","REAR END","","CA","SC","YES","D","JTHBF30G530099147",216510.0,"A",5622.69,0.0,"3.0L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/454510e2-e5e5-4a99-aa36-d6bcffcfd6f9.JPG","2020-02-18-07.08.43.000479"," C070","N",0.0,"http://inventory.copart.io/v1/lotImages/29110340?country=us&brand=cprt&yardNumber=1","300","2020-02-13T21:01:33Z"
219,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29117890,"V",1999,"MERCEDES-BENZ","E CLASS","E 320","SEDAN 4D","GREEN","NORMAL WEAR","","CA","CQ","YES","D","WDBJF65HXXA872225",160320.0,"E",0.0,0.0,"3.2L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","On Approval","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX251/9c14f795-1c2e-4ef2-b109-e6d02c2c1e68.JPG","2020-02-18-07.08.43.000479","SE005","N",0.0,"http://inventory.copart.io/v1/lotImages/29117890?country=us&brand=cprt&yardNumber=1","320","2020-02-17T19:51:02Z"
220,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29128060,"V",2005,"BMW","325 IT SUL","325 IT SUL","STATION","SILVER","NORMAL WEAR","","CA","CQ","YES","D","WBAAX134X5PJ01076",167074.0,"E",0.0,0.0,"2.5L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","On Minimum Bid","100.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX251/36de12ac-bb7c-4927-9df7-be2d5104010f.JPG","2020-02-18-07.08.43.000479","SH008","N",0.0,"http://inventory.copart.io/v1/lotImages/29128060?country=us&brand=cprt&yardNumber=1","IT SULEV","2020-02-15T00:32:21Z"
221,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29128780,"V",2000,"HONDA","ACCORD EX","ACCORD EX","SEDAN 4D","WHITE","ROLLOVER","","CA","SC","YES","D","1HGCG1659YA004346",293553.0,"A",3247.0,0.0,"3.0L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/ce896a1f-b94d-4e5d-80b0-6de8a8a8906e.JPG","2020-02-18-07.08.43.000480"," A020","N",0.0,"http://inventory.copart.io/v1/lotImages/29128780?country=us&brand=cprt&yardNumber=1","EX","2020-02-17T19:08:27Z"
222,1,"CA - VALLEJO",0,"",1200,"PST",0,29131350,"V",2010,"NISSAN","ALTIMA","ALTIMA BAS","SEDAN 4D","BLUE","FRONT END","","CA","SC","YES","D","1N4AL2AP1AN463441",125064.0,"A",7185.94,0.0,"2.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/b3faff61-edc1-4d1c-b320-88dece0fad21.JPG","2020-02-18-07.08.43.000480"," C030","N",0.0,"http://inventory.copart.io/v1/lotImages/29131350?country=us&brand=cprt&yardNumber=1","BASE","2020-02-14T21:38:15Z"
223,1,"CA - VALLEJO",0,"",1200,"PST",0,29131950,"V",2013,"TOYOTA","PRIUS","PRIUS C","HATCHBAC","BLACK","FRONT END","REAR END","CA","SC","YES","D","JTDKDTB36D1546792",31291.0,"A",11610.91,0.0,"1.5L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/1e65e03f-63db-4a61-9c8e-4e4abc8da861.JPG","2020-02-18-07.08.43.000480"," A100","N",0.0,"http://inventory.copart.io/v1/lotImages/29131950?country=us&brand=cprt&yardNumber=1","","2020-02-12T20:19:57Z"
224,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29134260,"V",2010,"DODGE","CALIBER SX","CALIBER SX","HATCHBAC","SILVER","FRONT END","","CA","SC","YES","S","1B3CB4HA5AD618910",144054.0,"A",5179.0,4287.79,"2.0L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Vehicle Starts","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/fe0d2436-6850-42ac-876d-941efed3fd59.JPG","2020-02-18-07.08.43.000481","SG001","N",0.0,"http://inventory.copart.io/v1/lotImages/29134260?country=us&brand=cprt&yardNumber=1","SXT","2020-02-14T17:52:58Z"
225,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29145630,"V",1985,"CHEVROLET","CORVETTE","CORVETTE","COUPE","WHITE","NORMAL WEAR","","CA","CQ","YES","D","1G1YY0789F5101307",211684.0,"E",0.0,0.0,"5.7L  8","Rear-wheel drive","AUTOMATIC","GAS","8","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/f2d99bfb-9e80-4adf-9e58-640a87a62445.JPG","2020-02-18-07.08.43.000481","SC004","Y",1250.0,"http://inventory.copart.io/v1/lotImages/29145630?country=us&brand=cprt&yardNumber=1","","2020-02-17T05:50:50Z"
226,1,"CA - VALLEJO",0,"",1200,"PST",0,29146020,"V",2007,"GMC","SIERRA C25","SIERRA C25","4DR EXT","RED","FRONT END","","CA","SC","YES","E","1GTHC296X7E574941",180584.0,"A",17724.0,15185.14,"6.6L  8","Rear-wheel drive","AUTOMATIC","DIESEL","8","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/a0879243-e4a2-46d2-aa44-5d111937a302.JPG","2020-02-18-07.08.43.000481","SH008","N",0.0,"http://inventory.copart.io/v1/lotImages/29146020?country=us&brand=cprt&yardNumber=1","C2500 HEAVY DUTY","2020-02-17T21:11:49Z"
227,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29148930,"V",2011,"VOLKSWAGEN","TIGUAN S","TIGUAN S","4DR SPOR","BLACK","MINOR DENT/SCRATCHES","","CA","CQ","YES","E","WVGAV7AX7BW515826",101088.0,"A",0.0,0.0,"2.0L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","On Minimum Bid","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/44932278-b485-4446-a70c-01dea4d598ae.JPG","2020-02-18-07.08.43.000481","SB008","Y",2000.0,"http://inventory.copart.io/v1/lotImages/29148930?country=us&brand=cprt&yardNumber=1","S","2020-02-15T15:05:24Z"
228,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29186470,"V",2018,"NISSAN","FRONTIER S","FRONTIER S","","WHITE","SIDE","","CA","CQ","YES","E","1N6BD0CT2JN764629",15362.0,"A",0.0,0.0,"2.5L  4","Rear-wheel drive","AUTOMATIC","GAS","4","DEFAULT","On Approval","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/aab410ef-4647-4fff-a6c3-427bb6374bba.JPG","2020-02-18-07.08.43.000482","SB004","N",0.0,"http://inventory.copart.io/v1/lotImages/29186470?country=us&brand=cprt&yardNumber=1","S","2020-02-17T20:47:18Z"
229,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29189380,"V",2017,"HONDA","CIVIC LX","CIVIC LX","SEDAN 4D","CHARCOAL","MINOR DENT/SCRATCHES","","CA","SC","YES","","19XFC2F58HE207125",48817.0,"A",14931.0,0.0,"2.0L  4","Front-wheel Drive","AUTOMATIC","GAS","4","","Pure Sale","475.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/d79e7683-2dfa-44df-83d5-9a38edcd0e10.JPG","2020-02-18-07.08.43.000482","SG006","N",0.0,"http://inventory.copart.io/v1/lotImages/29189380?country=us&brand=cprt&yardNumber=1","LX","2020-02-14T18:40:13Z"
230,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29194370,"V",2011,"TOYOTA","CAMRY BASE","CAMRY BASE","SEDAN 4D","GRAY","FRONT END","","CA","SC","YES","D","4T1BF3EK3BU129912",164937.0,"A",6441.82,4222.13,"2.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/193254d0-3221-4efa-864e-c4a9d3c17b4b.JPG","2020-02-18-07.08.43.000482"," C060","N",0.0,"http://inventory.copart.io/v1/lotImages/29194370?country=us&brand=cprt&yardNumber=1","BASE","2020-02-13T23:25:00Z"
231,1,"CA - VALLEJO",0,"",1200,"PST",0,29195940,"V",2008,"PORSCHE","CAYENNE TU","CAYENNE TU","4DR SPOR","GRAY","FRONT END","","CA","SC","YES","D","WP1AC29P88LA90045",77577.0,"A",19225.0,15513.25,"4.8L  8","All wheel drive","AUTOMATIC","GAS","8","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX250/88fcfc3e-0161-4edb-80e3-6ff51703659d.JPG","2020-02-18-07.08.43.000483"," A110","N",0.0,"http://inventory.copart.io/v1/lotImages/29195940?country=us&brand=cprt&yardNumber=1","TURBO","2020-02-11T22:48:56Z"
232,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29201390,"V",2013,"FORD","FIESTA","FIESTA S","SEDAN 4D","WHITE","REAR END","","CA","SC","YES","D","3FADP4AJ1DM162756",117678.0,"A",4417.0,8979.0,"1.6L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/4f3e5834-7935-4a1d-9d12-6b2db40b0aeb.JPG","2020-02-18-07.08.43.000483","SG007","N",0.0,"http://inventory.copart.io/v1/lotImages/29201390?country=us&brand=cprt&yardNumber=1","S","2020-02-15T00:26:47Z"
233,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29208320,"V",2013,"KIA","OPTIMA LX","OPTIMA LX","SEDAN 4D","SILVER","SIDE","","CA","SC","YES","D","KNAGM4A77D5381504",92150.0,"A",9637.0,8079.27,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/3409d4a0-2084-43a4-9eab-8ad2ed22e1b8.JPG","2020-02-18-07.08.43.000483"," A070","N",0.0,"http://inventory.copart.io/v1/lotImages/29208320?country=us&brand=cprt&yardNumber=1","LX","2020-02-12T23:33:21Z"
234,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29213310,"V",2004,"TOYOTA","SIENNA XLE","SIENNA XLE","SPORTS V","GOLD","NORMAL WEAR","","CA","CQ","YES","D","5TDBA22CX4S027573",191499.0,"E",8500.0,0.0,"3.3L  6","All wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/4e2900bc-7770-45b4-987a-5fcabbae1cbe.JPG","2020-02-18-07.08.43.000483"," E100","Y",2000.0,"http://inventory.copart.io/v1/lotImages/29213310?country=us&brand=cprt&yardNumber=1","XLE","2020-02-12T18:36:28Z"
235,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29239930,"V",2001,"GMC","DENALI XL","DENALI XL","4DR SPOR","BROWN","SIDE","","CA","SC","YES","D","1GKFK66U41J270401",0.0,"E",5443.0,0.0,"6.0L  8","4x4 w/Rear Wheel Drv","AUTOMATIC","GAS","8","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX250/63e7bb33-780e-4160-bab3-788315dba2e5.JPG","2020-02-18-07.08.43.000484"," E030","N",0.0,"http://inventory.copart.io/v1/lotImages/29239930?country=us&brand=cprt&yardNumber=1","XL K1500","2020-02-13T20:05:16Z"
236,1,"CA - VALLEJO",0,"",1200,"PST",0,29240010,"V",2001,"FORD","ESCAPE XLT","ESCAPE XLT","4DR SPOR","BLUE","REAR END","","CA","SC","YES","D","1FMYU04181KB24836",138527.0,"A",3703.0,2553.19,"3.0L  6","4x4 w/Front Whl Drv","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/1ccf9126-5203-45d6-bb00-afda5edcb6df.JPG","2020-02-18-07.08.43.000484"," B030","N",0.0,"http://inventory.copart.io/v1/lotImages/29240010?country=us&brand=cprt&yardNumber=1","XLT","2020-02-11T22:42:48Z"
237,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29243450,"V",2006,"TOYOTA","HIGHLANDER","HIGHLANDER","4DR SPOR","BLACK","SIDE","","CA","SC","YES","D","JTEEW21A360014373",203672.0,"A",6451.0,0.0,"3.3L  6","All wheel drive","AUTOMATIC","HYBRID ENGINE","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/21313fbc-fda6-4aa3-94bc-eeba8d665840.JPG","2020-02-18-07.08.43.000484","SD006","N",0.0,"http://inventory.copart.io/v1/lotImages/29243450?country=us&brand=cprt&yardNumber=1","HYBRID","2020-02-14T18:26:34Z"
238,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29256940,"V",2004,"CHEVROLET","SILVERADO","SILVERADO","4DR EXT","GOLD","SIDE","","CA","SC","YES","D","2GCEC19V241377313",208348.0,"A",4512.0,8077.57,"4.8L  8","Rear-wheel drive","AUTOMATIC","GAS","8","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/3e06a937-1118-4dbc-9977-b9bea11a252f.JPG","2020-02-18-07.08.43.000484"," E040","N",0.0,"http://inventory.copart.io/v1/lotImages/29256940?country=us&brand=cprt&yardNumber=1","C1500","2020-02-12T22:51:49Z"
239,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29260440,"V",2011,"TOYOTA","PRIUS","PRIUS","HATCHBAC","SILVER","SIDE","","CA","SC","YES","D","JTDKN3DU6B0295598",166095.0,"A",9012.0,7054.97,"1.8L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX249/39a619ed-95d6-4443-ad5a-57eb5df74c8d.JPG","2020-02-18-07.08.43.000485","SH003","N",0.0,"http://inventory.copart.io/v1/lotImages/29260440?country=us&brand=cprt&yardNumber=1","","2020-02-14T18:22:38Z"
240,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,29270240,"V",2001,"DODGE","CARAVAN SP","CARAVAN SP","SPORTS V","SILVER","FRONT END","UNDERCARRIAGE","CA","SC","YES","D","1B4GP45351B141931",144063.0,"A",3522.86,2318.8,"3.3L  6","Front-wheel Drive","AUTOMATIC","FLEXIBLE FUEL","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/11407d03-9c70-4225-a175-c0546960548b.JPG","2020-02-18-07.08.43.000485"," C050","N",0.0,"http://inventory.copart.io/v1/lotImages/29270240?country=us&brand=cprt&yardNumber=1","SPORT","2020-02-13T20:40:00Z"
